Date,Symbol,Open,High,Low,Close,Volume From,Volume To,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume From,ETH_Volume To,GDAX_Open,GDAX_High,GDAX_Low,GDAX_Close,GDAX_Volume From,GDAX_Volume To
2018-01-23 08-AM,BTCUSD,10350,10794.8,10280.5,10745.9,134.27,1418491.62,955.31,979.7,946.01,978.99,682.63,658985.31,10289.99,10717.97,10210.6,10677.26,786.64,8255405.51
2018-01-23 08-PM,BTCUSD,11052,11200,10913.5,11165,258.91,2863506.55,987.99,1006,980,1002,1156.21,1147973.06,10950,11164.5,10860.6,11100.98,845.36,9299182.35
2018-01-23 09-AM,BTCUSD,10745.9,10769.6,10451.9,10510.3,101.58,1082132.42,978.99,980.23,960,962.42,529.93,514958.36,10677.26,10717.97,10429.66,10471.34,420.8,4453024.16
2018-01-23 09-PM,BTCUSD,11165,11200,10939,10999.6,181.75,2006866.97,1002,1003.83,988.8,995.01,855.86,851023.11,11100.98,11101,10925,10981.04,548.54,6038606.35
2018-01-23 10-AM,BTCUSD,10510.3,10630,10301.1,10358.4,114.31,1199426.63,962.42,975,945,945.95,757.99,723984.84,10471.34,10547.99,10268,10330.8,250.56,2602248.01
2018-01-23 10-PM,BTCUSD,10999.6,11204.5,10999.6,11059.8,147.52,1637577.37,995.01,1018.83,995.01,1004.29,1823.09,1840837.7,10981.04,11159,10981.04,11047.01,544.06,6030465.9
2018-01-23 11-AM,BTCUSD,10358.4,10473.3,10001,10218.7,302.54,3072302.47,945.95,955,910,933.7,2342.01,2169406.33,10330.8,10434.99,9945,10176.6,959.43,9693954.5
2018-01-23 11-PM,BTCUSD,11059.8,11109.7,10770,10849.9,267.53,2914043.98,1004.29,1006.65,976.11,985.96,1984.59,1960584.77,11047.01,11050,10750.42,10824.94,892.08,9702454.5
2018-01-23 12-AM,BTCUSD,10811.3,10912,10700,10860,167.67,1816130.5,1000.5,1010.99,985.56,996,1464.06,1464477.24,10766.7,10849.51,10609.66,10790,943.33,10144494.69
2018-01-23 12-PM,BTCUSD,10218.7,10449,10079.3,10257.1,305.42,3123488.45,933.7,949,918.02,932.16,1952.71,1821284.54,10176.6,10399.99,10055.37,10205.01,800.93,8192567.24
2018-01-24 01-AM,BTCUSD,10608.8,10852.7,10599.8,10636,149.86,1607959.26,962.34,982.18,960.35,961.27,751.26,728627.91,10594.01,10798.51,10561.03,10606.6,721.92,7703706.68
2018-01-24 01-PM,BTCUSD,11364.6,11405,11191.3,11335,185.91,2096504.72,1025,1028.39,1017.98,1027.42,2963.84,3027590.02,11279.97,11326.01,11140.56,11288.08,837.97,9421130.23
2018-01-24 02-AM,BTCUSD,10636,10813.4,10609.3,10770.9,165.28,1768048.86,961.27,978.6,961.27,977,830.4,805755.17,10606.6,10770,10564.77,10750,754.69,8052883.12
2018-01-24 02-PM,BTCUSD,11335,11500,11235.1,11320,290.57,3309951.07,1027.42,1064,1027.42,1044.61,4527.92,4754480.07,11288.08,11450,11193.1,11261.3,980.22,11094999.7
2018-01-24 03-AM,BTCUSD,10770.9,10914,10711.9,10855.2,130.01,1408620.5,977,991.25,975.81,985.98,558.39,549648.78,10750,10867.5,10670,10820.01,518.82,5600069.72
2018-01-24 03-PM,BTCUSD,11320,11323.2,11017.4,11053,216.2,2416185.92,1044.61,1049.92,1013,1013,3518.12,3614055.2,11261.3,11262,11043.01,11043.01,591.4,6606576.32
2018-01-24 04-AM,BTCUSD,10855.2,10888,10539.9,10687.4,161.51,1720977.53,985.98,987,960.55,970.68,1051.7,1021519.14,10820.01,10844.92,10457,10664.58,888.87,9423388.6
2018-01-24 04-PM,BTCUSD,11053,11143,10950.1,11092.7,250.66,2768778.42,1013,1025,1010.01,1021.2,1392.98,1417142.29,11043.01,11069.98,10906,11033,674.79,7421821.64
2018-01-24 05-AM,BTCUSD,10687.4,10825.3,10600,10720.3,174.47,1868662.99,970.68,981,968.92,978.3,615.06,601202.61,10664.58,10757.95,10605,10630.01,349.98,3736021.38
2018-01-24 05-PM,BTCUSD,11092.7,11165.6,10899.9,11141.5,179.61,1980629.55,1021.2,1033.59,1005.55,1029.7,1442.65,1466058.84,11033,11100,10830,11070.01,620.08,6799742.93
2018-01-24 06-AM,BTCUSD,10720.3,11100,10675.1,10984,214.45,2334069.28,978.3,1001.9,975.56,999.87,1012.85,1002165.65,10630.01,11048.65,10630,10933.62,725.91,7856299.13
2018-01-24 06-PM,BTCUSD,11141.5,11211.3,10996.4,11055,217.5,2415829.88,1029.7,1034.97,1016.02,1022.4,2184.31,2250407.27,11070.01,11130,10985,11000,538.62,5957502.24
2018-01-24 07-AM,BTCUSD,10984,11162.4,10876.4,10980,189.89,2095771.13,999.87,1006.85,988.9,996.75,1311.47,1310640.02,10933.62,11099,10850.39,10920.33,436.66,4796938.66
2018-01-24 07-PM,BTCUSD,11053,11250,11012.7,11244,145.7,1625999.68,1022.4,1038.93,1018.45,1035.15,908.12,935748.85,11000,11189.99,10970.01,11173.95,490.38,5442154.61
2018-01-24 08-AM,BTCUSD,10980,11035,10850,10894.1,76.43,837739.83,996.75,1006.75,996.56,997.07,421.2,421718.67,10920.33,10996.6,10823.69,10843.09,209.5,2285744.85
2018-01-24 08-PM,BTCUSD,11244,11281,11150.1,11173.4,97.11,1089462.2,1035.15,1045,1030.78,1033.65,1201.96,1246203.03,11173.95,11199.3,11089,11125,536.67,5984331.12
2018-01-24 09-AM,BTCUSD,10894.1,11062.5,10801.5,11062.5,137.91,1503045.27,997.07,1005,988.56,1005,810.26,805988.91,10843.09,11050,10750,11050,317.11,3440640.42
2018-01-24 09-PM,BTCUSD,11173.4,11319.8,11173.4,11251,103.34,1161751.98,1033.65,1044,1033.55,1039.95,2707.21,2814426.49,11125,11249.99,11101.03,11180.51,617.15,6901216.44
2018-01-24 10-AM,BTCUSD,11062.5,11200,10935.9,11038,151.76,1679765.68,1005,1012.49,987.7,999.9,4591.24,4597969.06,11050,11141.99,10902.48,10967.19,414.03,4571898.89
2018-01-24 10-PM,BTCUSD,11251,11253.2,11081.1,11123.4,89.52,1000544.3,1039.95,1043.8,1030.55,1035.39,996.26,1033391.15,11180.51,11180.51,11091,11100,284.32,3167723.91
2018-01-24 11-AM,BTCUSD,11038,11200,10915.3,11060,114.38,1263994.16,999.9,1014.56,998.62,1008.56,1447.99,1453796.38,10967.19,11140.19,10892.33,10999,323.22,3552665.22
2018-01-24 11-PM,BTCUSD,11123.4,11430.8,11111.2,11419.8,180.41,2031871.75,1035.39,1067,1033.75,1063.77,1214.14,1273357.73,11100,11385,11100,11356.79,559.77,6281729.85
2018-01-24 12-AM,BTCUSD,10849.9,10914,10529,10608.8,213.64,2290514.75,985.96,990.15,957.9,962.34,755.94,736459.62,10824.94,10890,10571.7,10594.01,841.83,9015223.27
2018-01-24 12-PM,BTCUSD,11060,11450,11024,11364.6,389.54,4393196.19,1008.56,1033.2,1002.3,1025.6,4339.69,4445168.53,10999,11390,10950.43,11279.97,923.13,10361722.18
2018-01-25 01-AM,BTCUSD,11302.4,11500,11300,11458.6,253.85,2898094.61,1061.9,1078.89,1059.41,1073,2017.1,2161853.58,11274.23,11485,11274.22,11432.88,995.1,11329691.63
2018-01-25 01-PM,BTCUSD,11034,11261.9,11026,11216.5,170.66,1899696.5,1025,1053.56,1023.7,1051.17,3532.81,3652567.79,11050.01,11267.61,11042.31,11216.99,469.82,5236255.52
2018-01-25 02-AM,BTCUSD,11458.6,11656,11370,11596.4,231.1,2670597.77,1073,1094.1,1066.99,1087,3121.93,3383587.64,11432.88,11595,11323.86,11515,1223.82,14059666.98
2018-01-25 02-PM,BTCUSD,11216.5,11260.8,11139.4,11166.8,140.74,1576383.59,1051.17,1058,1039.9,1041.8,1646.58,1725939.57,11216.99,11246.99,11150,11168,285.9,3202085.14
2018-01-25 03-AM,BTCUSD,11596.4,11760.1,11506,11660,282.79,3293485.83,1087,1107.67,1085,1098.99,2725.78,2989452.18,11515,11690,11431.65,11610,1017.11,11766647.09
2018-01-25 03-PM,BTCUSD,11166.8,11190,10908,10972.3,241.95,2671371.35,1041.8,1045.17,1021,1027.17,2964.61,3057954.48,11168,11172,10851,10924.9,834.48,9204202.52
2018-01-25 04-AM,BTCUSD,11660,11660,11408.2,11518,171.05,1972974.29,1098.99,1099.11,1076.78,1086,1336.98,1454649.85,11610,11620,11305,11415.01,1097.77,12592571.99
2018-01-25 04-PM,BTCUSD,10972.3,11115.4,10900,10912.3,181.01,1998149.15,1027.17,1044.79,1024.28,1026.3,1321.72,1368819.49,10924.9,11087,10875.01,10885.56,652.84,7180964.7
2018-01-25 05-AM,BTCUSD,11518,11601.6,11504,11582.2,99.07,1145052.56,1086,1095,1083.68,1092.1,581.38,633492.63,11415.01,11525,11400.29,11487.28,470.99,5404733.39
2018-01-25 05-PM,BTCUSD,10912.3,10990.9,10899,10975.6,192.04,2104277.01,1026.3,1041.99,1025.8,1036.6,981.18,1014611.41,10885.56,10980.01,10885.55,10979.55,397.64,4351559.3
2018-01-25 06-AM,BTCUSD,11582.2,11629.9,11442.9,11495.4,149.66,1730354.4,1092.1,1095.88,1078,1078.98,1142.35,1244031.29,11487.28,11528.81,11376.03,11427.47,355.55,4079933.01
2018-01-25 06-PM,BTCUSD,10975.6,11296.9,10955.4,11272.6,269.1,2999562.07,1036.6,1064.9,1036.6,1062.34,1299.33,1366371.75,10979.55,11250,10979.55,11227.31,610.51,6809938.81
2018-01-25 07-AM,BTCUSD,11495.4,11607.9,11404.4,11434.1,107.79,1240316.32,1078.98,1085,1065,1069.98,1209.01,1299001.09,11427.47,11486.41,11349.83,11360.01,333.89,3814243.94
2018-01-25 07-PM,BTCUSD,11272.6,11288.5,11157.9,11214.8,304.58,3416115.3,1062.34,1067.96,1058,1062.8,1030.49,1094098.92,11227.31,11249.99,11161,11199.99,436.78,4898466.29
2018-01-25 08-AM,BTCUSD,11434.1,11448,11265.1,11312.9,191.14,2164744.22,1069.98,1072.8,1052.2,1055.46,3119.1,3301832.86,11360.01,11394.96,11225.01,11256.01,291.66,3294358.02
2018-01-25 08-PM,BTCUSD,11214.8,11361.1,11191,11257.2,290.46,3279052.06,1062.8,1079.91,1058.7,1066.54,1406.8,1507319.02,11199.99,11350,11192.76,11250,491.29,5541535.47
2018-01-25 09-AM,BTCUSD,11312.9,11365.3,11188.3,11321,266.76,2998088.45,1055.46,1061.6,1040,1061.59,5210.98,5459858.62,11256.01,11290.77,11146,11250.02,228,2554610.4
2018-01-25 09-PM,BTCUSD,11257.2,11320,11084,11262,189.26,2122405.49,1066.54,1075,1051,1059.71,1178.23,1250562.05,11250,11315,11113,11199.99,558.31,6244956.46
2018-01-25 10-AM,BTCUSD,11321,11394.8,11268,11307.5,145.01,1645355.63,1061.59,1077,1056.66,1062.46,4925.62,5253832.89,11250.02,11355.79,11206.82,11254.99,148.67,1677729.56
2018-01-25 10-PM,BTCUSD,11262,11293,11159,11176,124.74,1401197.13,1059.71,1070.97,1056.7,1058.15,737.04,783605.65,11199.99,11278,11150,11160.02,282.06,3165715.1
2018-01-25 11-AM,BTCUSD,11307.5,11350,11129.9,11169.5,175.68,1981120.63,1062.46,1069.25,1043.82,1045,3303.6,3493587.07,11254.99,11323.75,11113.5,11144.82,186.8,2096352.36
2018-01-25 11-PM,BTCUSD,11176,11211.3,11081.4,11159.3,120.2,1340998.42,1058.15,1058.4,1041,1048,801.22,841391.83,11160.02,11164.98,11031.2,11118,379.81,4224658.19
2018-01-25 12-AM,BTCUSD,11419.8,11436.4,11300,11302.4,159.39,1809724.24,1063.77,1065.48,1000.01,1061.9,2689.31,2815877.98,11356.79,11375,11238.63,11274.23,550.3,6225807.56
2018-01-25 12-PM,BTCUSD,11169.5,11203.9,11010.6,11034,190.44,2115368.62,1045,1050,1021.34,1025,4016.75,4160345.65,11144.82,11190,11027.88,11050.01,401.36,4453886.04
2018-01-26 01-AM,BTCUSD,11411,11411,11277,11311.1,191.45,2171463.53,1068.23,1070,1053.65,1056.58,599.65,636153.87,11324.4,11329,11250.01,11269.99,392.92,4436996.84
2018-01-26 01-PM,BTCUSD,10630,10785.3,10490,10523.4,482.3,5135564.57,1023.45,1029,1007.4,1014.76,7415.45,7561968.91,10660.01,10766.6,10541.44,10550,922.12,9831967.64
2018-01-26 02-AM,BTCUSD,11311.1,11634.2,11311.1,11614.3,432.38,4978213.06,1056.58,1079.95,1056.57,1073.96,1767.33,1896087.06,11269.99,11570,11269.99,11539.99,1349.88,15470762.04
2018-01-26 02-PM,BTCUSD,10523.4,10848.9,10500,10773.9,345.63,3701528.02,1014.76,1058,1012.32,1032.17,5924.76,6105873.02,10550,10839.99,10536,10811.25,877.75,9416038.66
2018-01-26 03-AM,BTCUSD,11614.3,11614.3,11482,11554.3,165.9,1915006.59,1073.96,1076,1066.4,1073.04,553.16,592655.9,11539.99,11545.9,11451.12,11489.99,480.63,5521540.66
2018-01-26 03-PM,BTCUSD,10773.9,11049,10753.1,10998,576.13,6284218.85,1032.17,1053.02,1026.97,1049.03,6132.04,6363402.73,10811.25,11048.45,10795,11048.43,1247.73,13644368.36
2018-01-26 04-AM,BTCUSD,11554.3,11589,11420,11471.7,148.27,1700681.17,1073.04,1074.98,1059.33,1067.6,1111.78,1184531.46,11489.99,11496,11300,11425.28,519.93,5928096.14
2018-01-26 04-PM,BTCUSD,10998,11278.4,10998,11071,365.29,4068051.38,1049.03,1061.48,1049,1052,4137.53,4375036.57,11048.43,11250,11028.17,11091,1137.49,12682002.47
2018-01-26 05-AM,BTCUSD,11471.7,11476.5,11309.2,11333.6,122.46,1395804.39,1067.6,1071.9,1058.8,1059.1,467.56,496988.26,11425.28,11428,11285.72,11287.8,265.5,3015317.89
2018-01-26 05-PM,BTCUSD,11071,11150,10911.5,11125.3,302.66,3340542.04,1052,1058.9,1042.1,1058,1715.51,1799243.76,11091,11136.98,10955.02,11136.98,783.51,8668223.11
2018-01-26 06-AM,BTCUSD,11333.6,11449,11293.8,11385.8,222.71,2525825.46,1059.1,1071.05,1057.26,1069.65,888.88,945924.42,11287.8,11380,11260,11345.05,250.41,2833601.78
2018-01-26 06-PM,BTCUSD,11125.3,11149,10943.3,10990,222.55,2452326.46,1058,1059,1034.3,1042.03,1355.42,1418395.25,11136.98,11140,10960,11024.36,618.83,6841209.41
2018-01-26 07-AM,BTCUSD,11385.8,11385.8,11029,11035.9,255.21,2854677.13,1069.65,1069.65,1040.1,1040.1,1468.34,1543559.17,11345.05,11345.05,11051.41,11051.41,369.49,4126903.07
2018-01-26 07-PM,BTCUSD,10990,11060,10873.9,10907,271.7,2980644.48,1042.03,1047.18,1000,1031.79,3772.13,3888016.21,11024.36,11049.86,10888.86,10934.08,546.75,5996068.58
2018-01-26 08-AM,BTCUSD,11035.9,11059.1,10523,10787,768.79,8284726.41,1040.1,1040.1,996.1,1023.27,7030.5,7126909.45,11051.41,11051.41,10560,10724.13,2061.71,22157570.77
2018-01-26 08-PM,BTCUSD,10907,11058.5,10890,10979.9,262.31,2885538.84,1031.79,1048.89,1029.52,1040,1839.15,1914011.03,10934.08,11044,10913,10965.01,446.24,4899870.86
2018-01-26 09-AM,BTCUSD,10787,10789.9,10320,10515.9,613.31,6457159.05,1023.27,1024.71,982,1000,4954.79,4962043.63,10724.13,10747,10305,10521.01,1331.28,13980050.49
2018-01-26 09-PM,BTCUSD,10979.9,10997.3,10800,10866.6,148.73,1617981.4,1040,1040.11,1032,1035.24,976.53,1011864.62,10965.01,10981.68,10820,10881.33,577.93,6286698.39
2018-01-26 10-AM,BTCUSD,10515.9,10666,10366.2,10532.6,389.68,4105726.15,1000,1020,983.35,1007.03,6804.51,6825852.79,10521.01,10660.72,10370,10553.93,748.74,7904902.96
2018-01-26 10-PM,BTCUSD,10866.6,10934.8,10750.8,10800,185.75,2015103.87,1035.24,1039.9,1025.68,1029.73,776.97,803669.37,10881.33,10900,10761,10795.01,438.87,4752811.94
2018-01-26 11-AM,BTCUSD,10532.6,10596.8,10423,10530.8,282.27,2966947.13,1007.03,1015,996.25,1007.87,3439.98,3451937.11,10553.93,10590.15,10410,10535.89,717.48,7542360.15
2018-01-26 11-PM,BTCUSD,10800,11169.7,10800,11080.8,287.43,3164535.55,1029.73,1051.07,1026,1051.07,1668.1,1732561.07,10795.01,11130,10791.69,11086.89,720,7904242.89
2018-01-26 12-AM,BTCUSD,11159.3,11411,11125.1,11411,169.99,1919309.74,1048,1068.23,1045.76,1068.23,874.83,925152.38,11118,11324.4,11087.89,11324.4,503.11,5644636.62
2018-01-26 12-PM,BTCUSD,10530.8,10693.9,10380.1,10630,467.99,4914667.33,1007.87,1029.7,1001,1023.45,4747.7,4841380.1,10535.89,10719.24,10423.91,10660.01,720.73,7613296.38
2018-01-27 01-AM,BTCUSD,11084.9,11091.5,10909.1,10990.5,222.44,2445853.23,1048.9,1050.44,1036.01,1040.69,798.06,831663.42,11057,11057.5,10888.15,10955.55,405.29,4445837.63
2018-01-27 01-PM,BTCUSD,10956.9,11141.9,10950,11066.7,166.36,1838960.59,1056.82,1067,1056.82,1063.12,655.35,696768.31,10928.01,11047.5,10928,11019.5,201.66,2220150.67
2018-01-27 02-AM,BTCUSD,10990.5,11200,10850.4,11110,299.96,3325775.22,1040.69,1057.99,1033.5,1050,833.55,871153.04,10955.55,11150,10852.92,11079.41,892.75,9856984.4
2018-01-27 02-PM,BTCUSD,11066.7,11066.7,10905.9,11018.8,125.3,1377373.89,1063.12,1064.29,1055.3,1062.98,511.76,542139.34,11019.5,11019.69,10920.15,10982.96,238.07,2612216.27
2018-01-27 03-AM,BTCUSD,11110,11179.6,10960,10998.7,158.76,1759262.39,1050,1054.28,1043.33,1047.01,489.66,514187.42,11079.41,11122.01,10959.9,10980.01,443.37,4897860.58
2018-01-27 03-PM,BTCUSD,11018.8,11490,11010,11470.1,396.75,4471837.86,1062.98,1093.32,1059.31,1091.23,2389.21,2572759.19,10982.96,11442.02,10982.96,11442.02,1162.72,13099812.31
2018-01-27 04-AM,BTCUSD,10998.7,11149,10989.9,11020.4,96.52,1070825.24,1047.01,1055.03,1044,1046.06,491.77,517009.51,10980.01,11091,10980,11000,290.82,3214904.41
2018-01-27 04-PM,BTCUSD,11470.1,11565,11373.4,11530,494.19,5659857.36,1091.23,1105,1077.76,1105,3670.55,4020415.87,11442.02,11485.56,11330,11485.56,850.33,9681187.27
2018-01-27 05-AM,BTCUSD,11020.4,11262.9,10989.9,11226.6,313.68,3503802.44,1046.06,1064.85,1044.4,1063.37,1791.57,1889686.31,11000,11198.4,10987.07,11198.39,654.34,7277374.68
2018-01-27 05-PM,BTCUSD,11530,11573.6,11378.7,11419,530.54,6099693.95,1105,1111,1086.35,1096.5,2712.06,2985586.65,11485.56,11485.56,11330.58,11356,577.16,6577570
2018-01-27 06-AM,BTCUSD,11226.6,11416.5,11197,11302,393.27,4449554.64,1063.37,1074,1058.43,1063.75,1717.7,1834464.56,11198.39,11349,11176.67,11222.77,1109.34,12494352.11
2018-01-27 06-PM,BTCUSD,11419,11469.9,11320.1,11427.7,195.47,2230321.32,1096.5,1104.26,1088.56,1097.04,1325.67,1454869.99,11356,11357.06,11300,11355,354.58,4020829.53
2018-01-27 07-AM,BTCUSD,11302,11302,11117.7,11232,187.58,2100410.71,1063.75,1069.56,1056,1066.15,1251.36,1329596.97,11222.77,11222.77,11055.55,11150,380.77,4239935.46
2018-01-27 07-PM,BTCUSD,11427.7,11499.1,11373.7,11473.3,231.34,2643667.54,1097.04,1107.13,1093.83,1100,1231.43,1354543.99,11355,11397,11313.89,11396.41,328.28,3732141.39
2018-01-27 08-AM,BTCUSD,11232,11295,11095.8,11168.5,203.82,2283533.79,1066.15,1069.48,1056.91,1062.04,2188.55,2326842.91,11150,11218.05,11090,11114.57,193.59,2154113.49
2018-01-27 08-PM,BTCUSD,11473.3,11595,11452.1,11490,331.24,3826296.58,1100,1120,1099.06,1111.48,3114.04,3465187.05,11396.41,11494.08,11390,11422.35,916.19,10495452.26
2018-01-27 09-AM,BTCUSD,11168.5,11290,11140,11264.4,101.23,1134343.99,1062.04,1074.99,1059.09,1072.91,1450.54,1549105.48,11114.57,11195,11076,11189.48,128.25,1428456.26
2018-01-27 09-PM,BTCUSD,11490,11570.1,11430,11534.9,238.32,2738112.05,1111.48,1120.05,1105.33,1115.35,1947.05,2163418.43,11422.35,11440,11368.64,11440,313.76,3580064.99
2018-01-27 10-AM,BTCUSD,11264.4,11333.8,11170,11217.7,126.69,1423568.98,1072.91,1075,1068.59,1072.93,1137.02,1219128.36,11189.48,11249.82,11125,11156.28,185.6,2077621.51
2018-01-27 10-PM,BTCUSD,11534.9,11550,11400,11457.9,226.93,2605834.1,1115.35,1120.5,1110.02,1117.9,1712.15,1910200.8,11440,11440,11301.58,11361.24,343.51,3914248.8
2018-01-27 11-AM,BTCUSD,11217.7,11230.1,10850,10947.5,272.51,2992952.48,1072.93,1074.96,1045,1054.52,1685,1780328.93,11156.28,11192.38,10850,10932.13,486.07,5325093.76
2018-01-27 11-PM,BTCUSD,11457.9,11460.2,11250,11386,267.37,3035142.72,1117.9,1119,1090,1105.5,2678.91,2951044.57,11361.24,11368.08,11220,11319,499.95,5642192.75
2018-01-27 12-AM,BTCUSD,11080.8,11180,11041.3,11084.9,223.6,2485785.33,1051.07,1058,1045.67,1048.9,831.82,874647.05,11086.89,11145,11050,11057,510.78,5670846.82
2018-01-27 12-PM,BTCUSD,10947.5,11046,10871,10956.9,139.7,1533312.55,1054.52,1063.49,1052.34,1056.82,733.95,776784.9,10932.13,11019.69,10900,10928.01,303.75,3326999.36
2018-01-28 01-AM,BTCUSD,11470,11499.9,11333.6,11415,157.61,1800116.85,1112.99,1112.99,1100.02,1104.6,1191.8,1320289.9,11322.52,11358,11261,11330,206.88,2338743
2018-01-28 01-PM,BTCUSD,11501.5,11598.8,11444.1,11580.1,173.93,2004848.29,1191.96,1215,1184.14,1211.05,2245.22,2693731.79,11268,11339,11251,11330.47,528.29,5963402.6
2018-01-28 02-AM,BTCUSD,11415,11450,11315,11382.1,128.64,1463818.83,1104.6,1109.1,1100.26,1106.5,779.14,860222.79,11330,11332,11234.99,11296,498.01,5621005.27
2018-01-28 02-PM,BTCUSD,11580.1,11628.4,11493,11578.2,168.93,1954357.97,1211.05,1213.58,1191.75,1202.9,1653.97,1990628.68,11330.47,11399.99,11302.05,11350.01,379.09,4305889.8
2018-01-28 03-AM,BTCUSD,11382.1,11474.1,11382.1,11428.1,100.59,1150010.93,1106.5,1116.26,1104.81,1116.24,858.09,954384.9,11296,11329,11280,11328.04,358.84,4058725.31
2018-01-28 03-PM,BTCUSD,11578.2,11679.9,11509.6,11549.9,193.32,2245252.42,1202.9,1209.3,1190.01,1190.01,1634.5,1963770.52,11350.01,11450,11350.01,11355,356.32,4060401.36
2018-01-28 04-AM,BTCUSD,11428.1,11641.9,11428.1,11631.9,398.65,4603089.79,1116.24,1137.3,1113.84,1134,2219.99,2505221.72,11328.04,11490,11328.03,11474.62,739.14,8433488.21
2018-01-28 04-PM,BTCUSD,11549.9,11650,11473,11624,267.28,3092449.74,1190.01,1206.86,1189,1195,1682.67,2013186.6,11355,11429.5,11324,11425.98,243.72,2772444.59
2018-01-28 05-AM,BTCUSD,11631.9,11806.5,11611.2,11718.1,588.45,6897989.33,1134,1155,1132.91,1148.48,5355.23,6148558.48,11474.62,11643.98,11474.61,11531.01,1177.55,13610632.77
2018-01-28 05-PM,BTCUSD,11624,11650,11535.2,11610.5,204.97,2377168.45,1195,1205.2,1190.43,1201.63,1482.42,1776293.08,11425.98,11425.99,11367,11419.01,263.07,2999600.2
2018-01-28 06-AM,BTCUSD,11718.1,11932.7,11655,11900.2,364.62,4290818.21,1148.48,1171,1141,1169.5,4168.63,4815061.27,11531.01,11695,11510.11,11694.96,824.63,9592539.16
2018-01-28 06-PM,BTCUSD,11610.5,11630,11551.1,11565.8,103.5,1198685.61,1201.63,1216.9,1197.28,1211.82,2071.07,2510770.25,11419.01,11425,11390,11400.01,232.43,2652072.24
2018-01-28 07-AM,BTCUSD,11900.2,11901.1,11100,11656.5,630.13,7344701.01,1169.5,1170,1140,1142,4732.1,5453918.78,11694.96,11694.97,11525.25,11527.04,963.49,11194788.61
2018-01-28 07-PM,BTCUSD,11565.8,11630,11513.2,11630,155.81,1802481.95,1211.82,1211.82,1185.04,1203.1,2106.44,2529260.04,11400.01,11417.49,11359.38,11417.49,317.6,3613971.3
2018-01-28 08-AM,BTCUSD,11656.5,11768,11650,11735.3,265.08,3105556.48,1142,1161.13,1141.99,1158.5,2662.76,3069364.89,11527.04,11570.62,11511.22,11538.18,487.47,5626825.29
2018-01-28 08-PM,BTCUSD,11630,11682,11574.4,11630,158.67,1844007.17,1203.1,1214.99,1199.99,1208,1611.85,1941264.27,11417.49,11449,11399.83,11447,497.23,5681583.9
2018-01-28 09-AM,BTCUSD,11735.3,11742.9,11610,11712.9,153.39,1791167.85,1158.5,1168.98,1145.9,1167,1689.19,1957521.23,11538.18,11547.06,11434.5,11499.99,341.3,3924494.16
2018-01-28 09-PM,BTCUSD,11630,11687,11590.5,11665.2,213.94,2488844.32,1208,1219,1205,1217.2,1485.34,1796950.17,11447,11559.99,11435,11559.99,510.9,5866110.82
2018-01-28 10-AM,BTCUSD,11712.9,11726,11530,11554,319.25,3715671.61,1167,1201,1164,1191.26,4372.77,5195237.73,11499.99,11518,11322,11357.4,906.98,10348457.01
2018-01-28 10-PM,BTCUSD,11665.2,11725,11570,11649.6,234.35,2728198.34,1217.2,1227,1210.81,1222.46,2179,2658611.93,11559.99,11588,11455.16,11495,640.31,7375816.08
2018-01-28 11-AM,BTCUSD,11554,11762.4,11550,11734,287.62,3346314.45,1191.26,1224.96,1189.06,1224.96,4385.11,5285789.79,11357.4,11500,11328,11499.99,845.25,9630318.64
2018-01-28 11-PM,BTCUSD,11649.6,11685.5,11590,11629.9,192.8,2243059.75,1222.46,1227,1215,1221.94,1605.19,1961434.44,11495,11550.3,11494.99,11536,334.38,3853213.98
2018-01-28 12-AM,BTCUSD,11386,11539.3,11363.5,11470,215.74,2475283.3,1105.5,1116.26,1100.64,1112.99,1847.36,2052762.05,11319,11424,11316.46,11322.52,369.46,4198097.6
2018-01-28 12-PM,BTCUSD,11734,11780,11500,11501.5,294.81,3430948.46,1224.96,1228,1180.01,1191.96,5523.55,6697705.34,11499.99,11530.95,11268,11268,1087.17,12406110.89
2018-01-29 01-AM,BTCUSD,11625,11629.8,11252.1,11330.4,342.22,3919327.84,1220.37,1223,1170,1177.2,3807.4,4542108.39,11510.02,11532,11245,11311.99,1152.59,13082972.38
2018-01-29 01-PM,BTCUSD,11131,11241,11113,11222.7,199.12,2224375.61,1166.5,1179.89,1164.1,1176.33,1753.93,2050403.01,10890.95,11025,10869.52,11025,414.33,4534161.61
